date,file_url,title
21.07.26,https://ssl.pstatic.net/imgstock/upload/research/debenture/1627267848076.pdf,7월 FOMC 전망: 아직 확인해야할 것들이 남았다
21.06.23,https://ssl.pstatic.net/imgstock/upload/research/debenture/1624405532598.pdf,스무드 오퍼레이터
21.06.22,https://ssl.pstatic.net/imgstock/upload/research/debenture/1624319728462.pdf,유럽은 어디쯤 와있나
21.09.23,https://ssl.pstatic.net/imgstock/upload/research/debenture/1632361278124.pdf,9월 FOMC Review: 테이퍼링 준비 완료!
21.09.17,https://ssl.pstatic.net/imgstock/upload/research/debenture/1631848314732.pdf,"9월 FOMC, 점도표에 이목이 쏠리고 있다"
21.07.26,https://ssl.pstatic.net/imgstock/upload/research/debenture/1627267511111.pdf,유안타 채권 Daily
21.07.23,https://ssl.pstatic.net/imgstock/upload/research/debenture/1627005028685.pdf,유안타 채권 Daily
21.06.17,https://ssl.pstatic.net/imgstock/upload/research/debenture/1623895087850.pdf,6월 FOMC: 인플레이션에 대한 시각 변화
21.09.16,https://ssl.pstatic.net/imgstock/upload/research/debenture/1631758567775.pdf,확장재정이 부를 적정 기준금리 상향
21.09.15,https://ssl.pstatic.net/imgstock/upload/research/debenture/1631670045103.pdf,밀림의 하이에나
21.07.22,https://ssl.pstatic.net/imgstock/upload/research/debenture/1626920736276.pdf,유안타 채권 Daily
21.07.21,https://ssl.pstatic.net/imgstock/upload/research/debenture/1626832325815.pdf,ETF를 활용한 바벨전략으로 불확실성 대응
21.06.17,https://ssl.pstatic.net/imgstock/upload/research/debenture/1623894926890.pdf,한은과 연준의 동상이몽
21.06.17,https://ssl.pstatic.net/imgstock/upload/research/debenture/1623894832955.pdf,"6월 FOMC, 연준의 인내심 테스트 받는 계기"
21.09.08,https://ssl.pstatic.net/imgstock/upload/research/debenture/1631063815079.pdf,커버드콜 ETF가 성과를 보일 때
21.08.30,https://ssl.pstatic.net/imgstock/upload/research/debenture/1630288333574.pdf,정상화로 가는 길
21.07.21,https://ssl.pstatic.net/imgstock/upload/research/debenture/1626832025256.pdf,유안타 채권 Daily
21.07.20,https://ssl.pstatic.net/imgstock/upload/research/debenture/1626771479198.pdf,신호와 소음
21.06.14,https://ssl.pstatic.net/imgstock/upload/research/debenture/1623629524972.pdf,"미국 5월 소비자물가, 피크아웃(peak out) ≠ 인플레.."
21.06.14,https://ssl.pstatic.net/imgstock/upload/research/debenture/1623629205109.pdf,기준금리 인상을 앞둔 채권투자 전략
21.07.19,https://ssl.pstatic.net/imgstock/upload/research/debenture/1626662747779.pdf,유안타 채권 Daily
21.07.16,https://ssl.pstatic.net/imgstock/upload/research/debenture/1626408048313.pdf,ETF 시장 동향
21.06.11,https://ssl.pstatic.net/imgstock/upload/research/debenture/1623376512276.pdf,6월 ECB Review: Premature and Too Early
21.06.10,https://ssl.pstatic.net/imgstock/upload/research/debenture/1623284245077.pdf,"중국 화룽 사태, 그 이후…"
21.04.23,https://ssl.pstatic.net/imgstock/upload/research/debenture/1619136652686.pdf,A급 캐피탈채의 강세는 좀더 지속될 전망
21.07.16,https://ssl.pstatic.net/imgstock/upload/research/debenture/1626400093751.pdf,유안타 채권 Daily
21.07.15,https://ssl.pstatic.net/imgstock/upload/research/debenture/1626317899651.pdf,Global ETF Tracker
21.06.09,https://ssl.pstatic.net/imgstock/upload/research/debenture/1623196389826.pdf,미국이 쏘아올린 두개의 작은 공
21.06.04,https://ssl.pstatic.net/imgstock/upload/research/debenture/1622764247245.pdf,기준금리 인상 시나리오와 채권금리 전망
21.04.21,https://ssl.pstatic.net/imgstock/upload/research/debenture/1618963075390.pdf,화룽사태의 국내 영향은 제한적일 것
21.04.21,https://ssl.pstatic.net/imgstock/upload/research/debenture/1618963045071.pdf,"미국 국채금리, 어떻게 봐야할까"
21.07.15,https://ssl.pstatic.net/imgstock/upload/research/debenture/1626314057157.pdf,유안타 채권 Daily
21.07.08,https://ssl.pstatic.net/imgstock/upload/research/debenture/1625711907130.pdf,6월 FOMC 의사록: 새로운 재료는 부재
21.06.03,https://ssl.pstatic.net/imgstock/upload/research/debenture/1622678541649.pdf,석유 기업 수난시대
21.06.02,https://ssl.pstatic.net/imgstock/upload/research/debenture/1622591203537.pdf,신용약세의 원인은 재정배당
21.04.19,https://ssl.pstatic.net/imgstock/upload/research/debenture/1618790822821.pdf,중립적 스탠스로 시장대응
21.04.16,https://ssl.pstatic.net/imgstock/upload/research/debenture/1618531565677.pdf,A급 캐피탈채 관심은 좀더 지속될 전망
21.07.06,https://ssl.pstatic.net/imgstock/upload/research/debenture/1625540467067.pdf,6월 미국 고용지표에 대한 해석과 전망
21.07.06,https://ssl.pstatic.net/imgstock/upload/research/debenture/1625539030825.pdf,"Bye, 리보"
21.05.31,https://ssl.pstatic.net/imgstock/upload/research/debenture/1622418086586.pdf,"테이퍼링의 조건, 미국 고용의 현주소"
21.05.28,https://ssl.pstatic.net/imgstock/upload/research/debenture/1622159901399.pdf,연내 금리인상 가능성을 열다
21.04.16,https://ssl.pstatic.net/imgstock/upload/research/debenture/1618530703232.pdf,성장률 전망 3% 중반으로 상향
21.04.15,https://ssl.pstatic.net/imgstock/upload/research/debenture/1618444865554.pdf,"유럽은행 신종자본증권, 펀더멘털 개선 기대와 함께 .."
21.07.06,https://ssl.pstatic.net/imgstock/upload/research/debenture/1625538953267.pdf,"7월 금통위, 연내 50bp 인상 여부 가를 분수령"
21.07.05,https://ssl.pstatic.net/imgstock/upload/research/debenture/1625452388803.pdf,정책 변화의 효과 기대
21.05.28,https://ssl.pstatic.net/imgstock/upload/research/debenture/1622159367549.pdf,수정경제전망의 서프라이즈는 일시적
21.05.27,https://ssl.pstatic.net/imgstock/upload/research/debenture/1622072849023.pdf,"역레포 자금 유입 급증, 긴축의 시그널"
21.04.14,https://ssl.pstatic.net/imgstock/upload/research/debenture/1618357913022.pdf,금융채(은행 여전사) 스프레드축소의 시사점
21.04.14,https://ssl.pstatic.net/imgstock/upload/research/debenture/1618357347171.pdf,미국 재무부의 국채 입찰
21.07.01,https://ssl.pstatic.net/imgstock/upload/research/debenture/1625096367852.pdf,기업유동성 지원기구(SPV) 매입 현황
21.06.30,https://ssl.pstatic.net/imgstock/upload/research/debenture/1625010688359.pdf,금리 올라가면 이자는 어떡하지
21.05.26,https://ssl.pstatic.net/imgstock/upload/research/debenture/1621986963773.pdf,위험이 사라져가는 세상에서 위험을 다루는 법
21.05.25,https://ssl.pstatic.net/imgstock/upload/research/debenture/1621900432404.pdf,"5월 금통위 Preview, 미 테이퍼링 미스테리 "
21.04.12,https://ssl.pstatic.net/imgstock/upload/research/debenture/1618185888629.pdf,중립적 스탠스로 상황변화 주시
21.04.09,https://ssl.pstatic.net/imgstock/upload/research/debenture/1617926802830.pdf,신용도 상향에 적극 베팅할 때
21.03.15,https://ssl.pstatic.net/imgstock/upload/research/debenture/1615767582114.pdf,FOMC 대응전략
21.05.13,https://ssl.pstatic.net/imgstock/upload/research/debenture/1620864697404.pdf,Unfixed Idea
21.05.11,https://ssl.pstatic.net/imgstock/upload/research/debenture/1620690471649.pdf,연준 입장이 변화하지 않을 것이란 근거
21.04.09,https://ssl.pstatic.net/imgstock/upload/research/debenture/1617926168080.pdf,"신흥국 채권, 선제적 대응과 회복 지연 가능성"
21.04.08,https://ssl.pstatic.net/imgstock/upload/research/debenture/1617839650852.pdf,테이퍼링 시작은 예상보다는 나중일 것
21.03.12,https://ssl.pstatic.net/imgstock/upload/research/debenture/1615509018389.pdf,분위기 급반전 된 크레딧 시장
21.03.12,https://ssl.pstatic.net/imgstock/upload/research/debenture/1615507517353.pdf,달라진 연준이 몰고 올 변화
21.05.10,https://ssl.pstatic.net/imgstock/upload/research/debenture/1620604996721.pdf,구직자의 관점에서 생각해 보는 연준의 정책 변화 시..
21.05.07,https://ssl.pstatic.net/imgstock/upload/research/debenture/1620345914312.pdf,바이든 정부가 끌어가는 미국 지방채
21.04.07,https://ssl.pstatic.net/imgstock/upload/research/debenture/1617753491028.pdf,"인플레이션, 부활할까"
21.04.05,https://ssl.pstatic.net/imgstock/upload/research/debenture/1617581619949.pdf,미국 인프라투자 계획 발표에도 금리 상승 제한
21.03.10,https://ssl.pstatic.net/imgstock/upload/research/debenture/1615334754479.pdf,일단 소나기는 피하고 보자
21.03.10,https://ssl.pstatic.net/imgstock/upload/research/debenture/1615334723259.pdf,국내채권 텐트럼 발생 배경과 전망
21.05.07,https://ssl.pstatic.net/imgstock/upload/research/debenture/1620345881769.pdf,"브라질, 누구보다 빠르게 진행 중인 정책금리 인상"
21.04.30,https://ssl.pstatic.net/imgstock/upload/research/debenture/1619741278399.pdf,"미국 항공사, 이륙 준비 중"
21.04.02,https://ssl.pstatic.net/imgstock/upload/research/debenture/1617323053313.pdf,4월은 변동성 축소되고 강세 분위기 전망
21.03.08,https://ssl.pstatic.net/imgstock/upload/research/debenture/1615163222920.pdf,금리안정 위한 추가정책 기대
21.03.04,https://ssl.pstatic.net/imgstock/upload/research/debenture/1614816611765.pdf,"미 채권시장의 속도 조절 변수 이스라엘, PCE, 예산조.."
21.04.28,https://ssl.pstatic.net/imgstock/upload/research/debenture/1619568435208.pdf,당분간 횡보구간에 돌입할 전망
21.04.28,https://ssl.pstatic.net/imgstock/upload/research/debenture/1619567704711.pdf,"구로다 총재의 못다 이룰 꿈, 물가"
21.04.01,https://ssl.pstatic.net/imgstock/upload/research/debenture/1617234938628.pdf,아케고스가 불러온 크레디트스위스의 위기
21.03.31,https://ssl.pstatic.net/imgstock/upload/research/debenture/1617148656387.pdf,예전대비 안정적인 분기말 자금시장
21.03.03,https://ssl.pstatic.net/imgstock/upload/research/debenture/1614730549444.pdf,신용위험의 변이
21.03.02,https://ssl.pstatic.net/imgstock/upload/research/debenture/1614642330445.pdf,"미국채 금리 급등 여파, 단순매입 효과 지연"
21.03.30,https://ssl.pstatic.net/imgstock/upload/research/debenture/1617063615203.pdf,"속도조절, 방향성 유지"
21.03.26,https://ssl.pstatic.net/imgstock/upload/research/debenture/1616717111401.pdf,주파수 경매 후유증
21.02.26,https://ssl.pstatic.net/imgstock/upload/research/debenture/1614297750609.pdf,물가와 성장에 대한 눈높이 상향
21.02.26,https://ssl.pstatic.net/imgstock/upload/research/debenture/1614297174388.pdf,"높아진 기대인플레, 일단은 지켜보자"
21.03.26,https://ssl.pstatic.net/imgstock/upload/research/debenture/1616717075968.pdf,달라진 장단기 스프레드 접근법
21.02.24,https://ssl.pstatic.net/imgstock/upload/research/debenture/1614124819385.pdf,금리상승에 자유롭지 않은 신용채권 
21.02.22,https://ssl.pstatic.net/imgstock/upload/research/debenture/1613951212241.pdf,Focus on 1월 FOMC 의사록
21.03.25,https://ssl.pstatic.net/imgstock/upload/research/debenture/1616629527254.pdf,가볍게 흔들리는 미국 채권시장
21.03.24,https://ssl.pstatic.net/imgstock/upload/research/debenture/1616543688271.pdf,시장상황 안정되면 상위등급이 먼저 간다
21.02.19,https://ssl.pstatic.net/imgstock/upload/research/debenture/1613694558538.pdf,ESG 회사채 발행 봇물
21.02.19,https://ssl.pstatic.net/imgstock/upload/research/debenture/1613693936660.pdf,미10년 금리 급등과 국내채권 시장 영향
21.01.08,https://ssl.pstatic.net/imgstock/upload/research/debenture/1610062762544.pdf,12월 FOMC 의사록 테이퍼링이 언급되다
21.03.19,https://ssl.pstatic.net/imgstock/upload/research/debenture/1616113714694.pdf,저가 매수로 대응하자
21.03.19,https://ssl.pstatic.net/imgstock/upload/research/debenture/1616111890758.pdf,3월 FOMC가 시장에 주는 Implication
21.02.18,https://ssl.pstatic.net/imgstock/upload/research/debenture/1613607540418.pdf,미10년 금리 급등과 국내채권 시장 영향
21.01.07,https://ssl.pstatic.net/imgstock/upload/research/debenture/1609979021120.pdf,BBB급에 긍정적인 하이일드펀드의 공모주 혜택 연장
21.01.06,https://ssl.pstatic.net/imgstock/upload/research/debenture/1609890892280.pdf,2020년 등급조정 현황 및 시사점
21.03.18,https://ssl.pstatic.net/imgstock/upload/research/debenture/1616026870082.pdf,연준의 미묘한 변화
21.02.17,https://ssl.pstatic.net/imgstock/upload/research/debenture/1613520185078.pdf,꼬리에 꼬리를 무는 지원정책
21.02.10,https://ssl.pstatic.net/imgstock/upload/research/debenture/1612915824328.pdf,연준은 언제 인플레이션을 인정할까
20.12.30,https://ssl.pstatic.net/imgstock/upload/research/debenture/1609287430905.pdf,원점회귀(原點回歸)
20.12.23,https://ssl.pstatic.net/imgstock/upload/research/debenture/1608683256891.pdf,포트폴리오 다변화로 가는 여정
21.03.18,https://ssl.pstatic.net/imgstock/upload/research/debenture/1616026362944.pdf,"3월 FOMC, 연방기금 목표금리 0.00%~0.25%로 동결"
21.02.08,https://ssl.pstatic.net/imgstock/upload/research/debenture/1612742046860.pdf,Focus on 1월 금통위 의사록
21.02.03,https://ssl.pstatic.net/imgstock/upload/research/debenture/1612310379448.pdf,"전천후 캐리, 장기 회사채"
20.12.23,https://ssl.pstatic.net/imgstock/upload/research/debenture/1608682463605.pdf,2021년 전망 업데이트
20.12.18,https://ssl.pstatic.net/imgstock/upload/research/debenture/1608250720892.pdf,일드 픽업 이제는 장기물이 답이다
21.03.18,https://ssl.pstatic.net/imgstock/upload/research/debenture/1616025600812.pdf,"역시 연준은 연준, 현명했던 결정"
21.03.17,https://ssl.pstatic.net/imgstock/upload/research/debenture/1615939255089.pdf,"신용채권, 쪼개기와 합치기"
21.01.28,https://ssl.pstatic.net/imgstock/upload/research/debenture/1611792473405.pdf,향후 미국 경제는 백신접종에 달렸다
21.01.27,https://ssl.pstatic.net/imgstock/upload/research/debenture/1611706414888.pdf,체계적위험이 지배하는 시장
20.12.18,https://ssl.pstatic.net/imgstock/upload/research/debenture/1608250019740.pdf,"10년 발행 감소, 초장기 공급부담 완화"
20.12.16,https://ssl.pstatic.net/imgstock/upload/research/debenture/1608078550815.pdf,연말이 뜨거운 이유
21.03.16,https://ssl.pstatic.net/imgstock/upload/research/debenture/1615850590971.pdf,흔들리는 시장 속에 떠오르는 Rising Star
21.01.27,https://ssl.pstatic.net/imgstock/upload/research/debenture/1611706371978.pdf,소상공인지원 적자국채 발행과 QE기대
21.01.22,https://ssl.pstatic.net/imgstock/upload/research/debenture/1611286353794.pdf,장기채 발행 비중 증가 전망
20.12.11,https://ssl.pstatic.net/imgstock/upload/research/debenture/1607646962600.pdf,"여전채, 강한 수요 강한 발행"
20.12.10,https://ssl.pstatic.net/imgstock/upload/research/debenture/1607558673496.pdf,금리 레벨이 부담스럽다면 TIPS를 대안으로
21.01.22,https://ssl.pstatic.net/imgstock/upload/research/debenture/1611282571553.pdf,키워드는 Flexibility
21.01.21,https://ssl.pstatic.net/imgstock/upload/research/debenture/1611187979693.pdf,물밑에서 진행중인 작지만 분명한 변화들
20.12.09,https://ssl.pstatic.net/imgstock/upload/research/debenture/1607472978258.pdf,뜨거운 겨울
20.12.07,https://ssl.pstatic.net/imgstock/upload/research/debenture/1607299925739.pdf,통화정책에 대한 믿음이 변할까
21.01.20,https://ssl.pstatic.net/imgstock/upload/research/debenture/1611100418861.pdf,실질금리와 실제금리
21.01.15,https://ssl.pstatic.net/imgstock/upload/research/debenture/1610669116727.pdf,작년 1월 보다 뜨겁다
20.12.04,https://ssl.pstatic.net/imgstock/upload/research/debenture/1607041124503.pdf,12월 일드 픽업은 여전채로
20.12.03,https://ssl.pstatic.net/imgstock/upload/research/debenture/1606953797719.pdf,ETF 혹은 개별국가 선택 통한 전략 재편
20.11.10,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604968489686.pdf,MBS 공급감소와 발행스프레드 강보합 전망
21.01.13,https://ssl.pstatic.net/imgstock/upload/research/debenture/1610494080818.pdf,블루웨이브 영향 및 시사점
21.01.08,https://ssl.pstatic.net/imgstock/upload/research/debenture/1610064068614.pdf,연초부터 분위기 달군다
20.12.02,https://ssl.pstatic.net/imgstock/upload/research/debenture/1606867307259.pdf,연말효과가 없으면 연초효과도 제한적일 것
20.11.09,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604881628350.pdf,3 개의 허들 (Hurdle)
20.11.06,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604624336426.pdf,당분간 미국채 박스권. 채권전략 키워드는 일드 픽업
20.12.02,https://ssl.pstatic.net/imgstock/upload/research/debenture/1606867273949.pdf,"3 10년 스프레드, 언제 정점을 기록할까"
20.11.30,https://ssl.pstatic.net/imgstock/upload/research/debenture/1606695774874.pdf,"잇따른 국영기업의 채무불이행, 중국 크레딧 리스크 .."
20.11.06,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604623859849.pdf,Reflation
20.11.06,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604623038384.pdf,다음 조치는 YCT
20.11.30,https://ssl.pstatic.net/imgstock/upload/research/debenture/1606695646513.pdf,반복되는 리스크와 학습효과
20.11.27,https://ssl.pstatic.net/imgstock/upload/research/debenture/1606436868430.pdf,격하게 진행되는 크레딧 일드 픽업
20.11.04,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604448941783.pdf,열린 시장과 그 적들
20.11.27,https://ssl.pstatic.net/imgstock/upload/research/debenture/1606436145276.pdf,올해와 내년 경제성장률 상향
20.11.03,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604362589798.pdf,"미 대선, 결과 확인까지 얼마나 걸릴까"
20.11.03,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604361885803.pdf,대선 직후와 중장기적인 금리의 방향성
20.11.25,https://ssl.pstatic.net/imgstock/upload/research/debenture/1606263559471.pdf,예년과 다른 연말
20.11.25,https://ssl.pstatic.net/imgstock/upload/research/debenture/1606263529143.pdf,"미국 금리, 눌러도 눌리지 않는다"
20.11.02,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604274083214.pdf,"미국 선거, 끝나도 끝난 게 아니다"
20.10.30,https://ssl.pstatic.net/imgstock/upload/research/debenture/1604017487553.pdf,"미 대선 이후에도 여전채, MBS 주목"
20.11.20,https://ssl.pstatic.net/imgstock/upload/research/debenture/1605832081882.pdf,"11월의 크레딧 초강세, 놀랍지만 이상하지 않다"
20.11.19,https://ssl.pstatic.net/imgstock/upload/research/debenture/1605745187602.pdf,"물가연동국채, 천천히 뚜벅뚜벅"
20.10.28,https://ssl.pstatic.net/imgstock/upload/research/debenture/1603844788672.pdf,일드 픽업과 포트폴리오 다변화
20.11.18,https://ssl.pstatic.net/imgstock/upload/research/debenture/1605659073167.pdf,BS군과 IS양이 만나 CF를 낳다
20.10.28,https://ssl.pstatic.net/imgstock/upload/research/debenture/1603844149998.pdf,아직 갈 길이 먼 연말 장세
20.10.27,https://ssl.pstatic.net/imgstock/upload/research/debenture/1603758455838.pdf,미 대선 시나리오와 채권금리 전망
20.11.18,https://ssl.pstatic.net/imgstock/upload/research/debenture/1605658912401.pdf,브라질 지방선거 결과 코멘트
20.11.17,https://ssl.pstatic.net/imgstock/upload/research/debenture/1605571686731.pdf,또 다시 갈림길에 서다
20.10.27,https://ssl.pstatic.net/imgstock/upload/research/debenture/1603757808245.pdf,"BBB등급 이하 기업, 메자닌 발행으로 자금 조달"
20.10.26,https://ssl.pstatic.net/imgstock/upload/research/debenture/1603672824568.pdf,국고채 2 년물 발행 시사점
